0,0.0,0.0,-0.4,0.06153846153846154,-0.7923076923076923,0.06923076923076923,-0.7615384615384615,0.16923076923076924,-0.4,0.17692307692307693,-0.7923076923076923,-0.8615384615384616,-0.7769230769230769,-0.2153846153846154,-0.6307692307692307,0.015384615384615385,-0.5538461538461539,-0.13076923076923078,-0.3769230769230769,-1.0,-0.3384615384615385,-0.17692307692307693,-0.3076923076923077,0.015384615384615385,-0.3384615384615385,-0.2,0.03076923076923077,-0.9615384615384616,0.06923076923076923,-0.19230769230769232,0.015384615384615385,-0.03076923076923077,-0.038461538461538464,-0.19230769230769232,0.3923076923076923,-0.8384615384615385,0.4076923076923077,-0.24615384615384617,0.3384615384615385,-0.08461538461538462,0.2846153846153846,-0.16923076923076924
0,0.0,0.0,-0.3473053892215569,0.0,-0.6646706586826348,-0.07784431137724551,-0.7425149700598802,-0.1437125748502994,-0.47904191616766467,-0.19161676646706588,-0.6526946107784432,-0.9161676646706587,-0.718562874251497,-0.5089820359281437,-0.6107784431137725,-0.2994011976047904,-0.5508982035928144,-0.39520958083832336,-0.3532934131736527,-1.0,-0.41317365269461076,-0.49101796407185627,-0.3652694610778443,-0.2934131736526946,-0.3473053892215569,-0.41916167664670656,-0.059880239520958084,-0.9461077844311377,-0.10778443113772455,-0.4491017964071856,-0.11377245508982035,-0.281437125748503,-0.10778443113772455,-0.39520958083832336,0.20958083832335328,-0.8263473053892215,0.1497005988023952,-0.41317365269461076,0.12574850299401197,-0.2754491017964072,0.12574850299401197,-0.3532934131736527
0,0.0,0.0,-0.31443298969072164,-0.05154639175257732,-0.6288659793814433,-0.27835051546391754,-0.654639175257732,-0.4793814432989691,-0.4072164948453608,-0.5412371134020618,-0.4536082474226804,-0.9329896907216495,-0.5721649484536082,-0.788659793814433,-0.4948453608247423,-0.5257731958762887,-0.4536082474226804,-0.5670103092783505,-0.2422680412371134,-1.0,-0.3402061855670103,-0.7835051546391752,-0.28350515463917525,-0.5,-0.26288659793814434,-0.5773195876288659,-0.03608247422680412,-0.9536082474226805,-0.0979381443298969,-0.7216494845360825,-0.08762886597938144,-0.4793814432989691,-0.07216494845360824,-0.5567010309278351,0.17010309278350516,-0.8556701030927835,0.1134020618556701,-0.6391752577319587,0.10824742268041238,-0.4845360824742268,0.11855670103092783,-0.5463917525773195
0,0.0,0.0,-0.3743016759776536,-0.0670391061452514,-0.7262569832402235,-0.3463687150837989,-0.7430167597765364,-0.6871508379888268,-0.4748603351955307,-0.8100558659217877,-0.5977653631284916,-0.7597765363128491,-0.6927374301675978,-0.9664804469273743,-0.6089385474860335,-0.7039106145251397,-0.553072625698324,-0.659217877094972,-0.3687150837988827,-0.8268156424581006,-0.441340782122905,-1.0,-0.37988826815642457,-0.6703910614525139,-0.3463687150837989,-0.6703910614525139,-0.1452513966480447,-0.8324022346368715,-0.18994413407821228,-0.9776536312849162,-0.16759776536312848,-0.6759776536312849,-0.13966480446927373,-0.6703910614525139,0.1005586592178771,-0.8156424581005587,0.0446927374301676,-0.9329608938547486,0.0223463687150838,-0.7318435754189944,0.0446927374301676,-0.7039106145251397
0,0.0,0.0,-0.3770491803278688,-0.1092896174863388,-0.7049180327868853,-0.3989071038251366,-0.7704918032786885,-0.726775956284153,-0.5300546448087432,-0.8415300546448088,-0.5081967213114754,-0.8415300546448088,-0.6721311475409836,-0.9890710382513661,-0.5901639344262295,-0.7213114754098361,-0.5081967213114754,-0.6830601092896175,-0.3005464480874317,-0.8907103825136612,-0.44808743169398907,-1.0,-0.3825136612021858,-0.6721311475409836,-0.30601092896174864,-0.6721311475409836,-0.08743169398907104,-0.8907103825136612,-0.22950819672131148,-0.9726775956284153,-0.20218579234972678,-0.6666666666666666,-0.12568306010928962,-0.6666666666666666,0.1366120218579235,-0.8579234972677595,-0.01639344262295082,-0.912568306010929,-0.02185792349726776,-0.7049180327868853,0.04918032786885246,-0.6939890710382514
0,0.0,0.0,-0.3915343915343915,-0.164021164021164,-0.6931216931216931,-0.4603174603174603,-0.798941798941799,-0.7354497354497355,-0.6137566137566137,-0.8148148148148148,-0.36507936507936506,-0.9629629629629629,-0.6349206349206349,-1.0,-0.5767195767195767,-0.7248677248677249,-0.47619047619047616,-0.7037037037037037,-0.18518518518518517,-0.9788359788359788,-0.48148148148148145,-0.9841269841269841,-0.42328042328042326,-0.6666666666666666,-0.30158730158730157,-0.671957671957672,-0.015873015873015872,-0.9470899470899471,-0.30158730158730157,-0.9576719576719577,-0.2751322751322751,-0.6613756613756614,-0.164021164021164,-0.6613756613756614,0.14814814814814814,-0.873015873015873,-0.1164021164021164,-0.8835978835978836,-0.12698412698412698,-0.6931216931216931,-0.026455026455026454,-0.6878306878306878
0,0.0,0.0,-0.37037037037037035,-0.24338624338624337,-0.5714285714285714,-0.5291005291005291,-0.6931216931216931,-0.7195767195767195,-0.5978835978835979,-0.7936507936507936,-0.07936507936507936,-1.0,-0.5291005291005291,-1.0,-0.48148148148148145,-0.746031746031746,-0.3386243386243386,-0.7142857142857143,0.037037037037037035,-1.0,-0.5026455026455027,-0.9629629629629629,-0.43915343915343913,-0.6878306878306878,-0.25925925925925924,-0.6825396825396826,0.10052910052910052,-0.9365079365079365,-0.4074074074074074,-0.9206349206349206,-0.37566137566137564,-0.6613756613756614,-0.20634920634920634,-0.6349206349206349,0.10582010582010581,-0.8253968253968254,-0.2698412698412698,-0.7883597883597884,-0.25925925925925924,-0.6190476190476191,-0.1111111111111111,-0.5925925925925926
0,0.0,0.0,-0.35121951219512193,-0.28292682926829266,-0.4975609756097561,-0.551219512195122,-0.6146341463414634,-0.7317073170731707,-0.6487804878048781,-0.7853658536585366,-0.06341463414634146,-0.9804878048780488,-0.5121951219512195,-1.0,-0.4926829268292683,-0.7707317073170732,-0.37073170731707317,-0.7268292682926829,0.014634146341463415,-0.9463414634146341,-0.5219512195121951,-0.9219512195121952,-0.48292682926829267,-0.697560975609756,-0.32682926829268294,-0.6682926829268293,0.01951219512195122,-0.8439024390243902,-0.48292682926829267,-0.8195121951219512,-0.44878048780487806,-0.6,-0.3024390243902439,-0.5707317073170731,-0.024390243902439025,-0.7121951219512195,-0.4146341463414634,-0.6682926829268293,-0.3804878048780488,-0.5121951219512195,-0.24390243902439024,-0.47317073170731705
0,0.0,0.0,-0.3142857142857143,-0.2761904761904762,-0.44761904761904764,-0.5523809523809524,-0.5571428571428572,-0.7428571428571429,-0.6190476190476191,-0.8666666666666667,-0.08571428571428572,-0.9666666666666667,-0.5952380952380952,-1.0,-0.5904761904761905,-0.8095238095238095,-0.4714285714285714,-0.7571428571428571,-0.06190476190476191,-0.9095238095238095,-0.6333333333333333,-0.8809523809523809,-0.5857142857142857,-0.680952380952381,-0.4523809523809524,-0.638095238095238,-0.1,-0.7904761904761904,-0.6238095238095238,-0.7285714285714285,-0.5666666666666667,-0.5333333333333333,-0.43333333333333335,-0.5047619047619047,-0.17142857142857143,-0.6428571428571429,-0.5619047619047619,-0.5619047619047619,-0.5142857142857142,-0.4238095238095238,-0.3904761904761905,-0.40476190476190477
0,0.0,0.0,-0.16908212560386474,-0.3188405797101449,-0.357487922705314,-0.5990338164251208,-0.6038647342995169,-0.7198067632850241,-0.7536231884057971,-0.7004830917874396,-0.23671497584541062,-1.0,-0.7681159420289855,-0.9468599033816425,-0.7294685990338164,-0.7777777777777778,-0.5942028985507246,-0.7632850241545893,-0.21739130434782608,-0.8888888888888888,-0.8115942028985508,-0.7777777777777778,-0.7294685990338164,-0.6183574879227053,-0.5845410628019324,-0.6231884057971014,-0.24154589371980675,-0.714975845410628,-0.7922705314009661,-0.6086956521739131,-0.7004830917874396,-0.46859903381642515,-0.5507246376811594,-0.47342995169082125,-0.28019323671497587,-0.5120772946859904,-0.7004830917874396,-0.4251207729468599,-0.6231884057971014,-0.3285024154589372,-0.4975845410628019,-0.3333333333333333
